Drug	Protein
153994	P33261
443879	P08173
5733	Q9Y5Y4
2811	P18505
5753	Q15788
44112	P13945
5326925	P07477
2764	P20815
4932	P08684
667484	P48169
5318	P11712
3341	P35348
443879	P20309
10184665	P07550
11668	P02775
4095	P20815
4184	Q9H3N8
4046	P06276
5291	P07333
1549008	P33261
2206	P20813
449593	P50440
174174	P05177
446220	P31645
16842	P46459
10635	P05093
9690109	P20813
23652731	P08684
15942658	Q02127
25183872	P11712
448477	Q8WVQ1
120231	P00918
6440764	P04818
3784	P08684
5957	P00519
656583	P03372
444972	P23368
213046	P14416
92974	P25100
6918305	P48169
445713	P53611
5035	P11511
2809	P48169
125132	Q08499
168131	P50579
5460341	P20810
5452	P05177
5284371	P35372
8226	P21728
4943	P05181
1829	P18031
9604653	P08684
34755	P19623
2343	P22748
3393	P14867
57363	P08684
2818	P20309
5584	P33261
24905142	P12931
6503	P15692
447400	P42574
6918493	P33261
6918365	P25103
5770	Q05940
3870203	P21964
446284	O60488
60753	Q14654
5505	Q09428
702	A5X5Y0
702	P19320
4116	Q99928
439153	Q96C36
441335	P04150
447123	P11766
72194	P14625
6436173	P08684
6918140	Q9H244
10343728	P00734
3758	O76083
104758	Q05932
33032	P80404
702	P08684
1549000	P35367
16362	P24462
451668	P27707
62867	P14416
17754203	P00374
3016	O00591
3961	Q9HAW8
2265	P51580
4316	P00918
10364585	P30291
5862	P16455
4075	O14920
4737	Q9UN88
3034010	P16233
9934347	Q05397
55283	Q16850
24083	P54289
4055	Q06278
5002	P08172
5530	P11712
4940	P08912
9963148	P33527
3827	P52209
447027	P00156
97538	P09211
5994	P08684
2754	P08684
5884	Q16881
1051	Q9Y617
446505	P22894
439750	P04271
193613	P16455
123648	P29460
72281	P55157
23644529	P05089
774	P25021
10311306	P08684
6102761	Q15119
6307	Q13621
2966	P10635
71360	P05181
159296	P50225
447341	P00813
65016	P20815
5284627	P78334
5078	P28221
6914613	P61925
11840981	P25787
89594	P28329
284	Q99418
1051	P17174
2733526	P10635
387447	P25788
13109	P03372
448258	P28702
5282452	P04035
5734	Q07699
3821	P08172
387447	P25789
5281077	Q16445
2913	P11229
6914627	P00797
5538	O94788
6802	P00491
253602	Q9UHA3
3763	Q9UN88
2811	P33260
657308	P08172
9955116	P08684
1983	P19224
3699841	P56817
446604	P07477
1046	P05177
5743	P24462
37632	P28472
644241	P11712
46937055	P11309
4095	P24462
445015	P49356
10389239	P49137
4449	Q01959
447202	P23919
24759	Q5JVS0
5881	O15399
445957	P24941
6852193	P29466
2800	P03372
5276854	P18825
130804	P31930
4205	P25100
3365	P08684
2513	P11488
2719	P01375
3446	Q13224
5311309	P37231
5719	P08684
3559	O60656
445707	Q04760
8275	Q8N1C3
2187	P11712
4634	P20309
439501	P05023
44144378	P00374
11149707	P35228
3100	P11712
10114365	P00734
667639	P36542
130804	P14927
8612	P46098
4058	P08172
5538	P08684
445650	P01617
44602	Q9UBS5
11519070	P08173
2196	P14416
4054	Q13224
221493	Q02221
564	P00747
4943	P05177
11256664	Q9GZT9
11556711	P28074
9875401	P00742
24965990	O43614
6230	P24462
2585	P16860
3397	P04798
5556	P78334
5735	P05181
5287408	P07858
2564	P08684
1400	P08631
446556	P31939
4449	P31645
11485425	P11086
4585	P47869
938	P10635
19649	Q9UM07
5494411	P21673
445784	P18031
4506	P78334
5284627	P34903
1201549	Q01959
446220	Q14524
60726	P35354
448400	P14324
16043304	P17612
702	P33261
3038	P43166
42113	P14867
43815	P10635
1746	P00749
3827	P35367
42113	P31644
133021	P35503
59768	P08588
72886	Q9H4G4
71371	P10828
5287467	P49354
261004	P05412
153270	P29466
10113978	P16234
72231	Q9NYK1
50192	P08172
10668	P35372
15118984	Q9UBX1
2405	P08588
3341	P08913
3342	P35354
176407	P29274
3676	P11712
11005	O75521
49866839	P48147
53001	P24557
6010	P10275
447099	Q86XF0
3488	P33261
151166	P05177
3038498	P28472
4116	P23415
5881	Q07869
10401956	P12931
2564	P11712
2794	P08183
2800	P04798
5280343	Q6NVY1
37542	P22413
34633	Q14524
5311000	P04150
448013	P68363
5288783	Q07973
4449	P08908
3672	P16662
4409	P35354
5280961	Q14289
2789	P48169
6083	Q08499
60854	P18089
447735	P00749
71360	P35348
447912	Q15788
5289411	P24941
4737	P28472
445382	P06737
5289205	P00813
5288033	P14927
5073	P18825
5002	P28335
11005	P61925
9817550	P20248
54675783	P15692
4926	P35367
4055	Q8N0U8
10450114	P27487
2895	P05177
656917	P08100
124886	P22352
644213	P37231
47811	P18825
17754162	P07478
1110	Q13183
4585	P18505
11660035	P15121
2159	P14416
2812	P05181
2895	P08684
60594	P00797
4044	P11712
445354	P47895
1548887	P15121
1051	O15270
529	P60174
5950	Q7Z2H8
5488548	P41145
24894155	P35228
5665	Q9UBS5
4753	P35498
5960	P00505
3156	Q9NPC2
5215	P10632
165879	P15289
9952008	P24941
2398	O15530
3758	O76074
82146	P48443
4887	Q9Y271
4195	P35348
11005	Q9Y6Y9
10668	P41143
3305	P38606
3696	P34969
7028	P18846
2157	P05177
54675776	P04156
656583	P14060
4212	Q16678
702	Q9UN88
446284	O95573
2811	P24046
60823	P08684
5282489	P05181
5426	P20815
5502	Q9Y233
124886	Q9H4Y5
5193	P31644
23586146	P24941
24826799	P08684
441243	P33261
47811	P41595
52946593	Q13285
9750	P00480
11250029	P41143
2771	P31645
3003157	P47869
5961	P47897
3827	O95263
2519	Q14571
24836810	P56524
4011	P14416
77991	P08684
15951529	P10635
5284566	P46098
6323197	Q9UNI1
25147495	P07998
24759	Q6UX15
5287969	Q00534
449243	P01857
448889	P09874
24770445	P09467
1051	Q9HD40
4192	P78334
3380	P34903
3033818	P08684
229455	P11511
444899	P11712
42627562	P17612
2471	Q9H2X9
3062316	P04798
6436219	Q8WWL2
5591	O60656
1723	P22303
3105	P22303
441140	P08684
2343	P55017
5282452	P11712
46936368	P49789
145742	O43272
444306	P04632
124886	Q99735
60953	P11712
9433	P0DMS8
123831	P29474
1055	P11926
644073	P11509
4595	P05181
5284596	O00206
60795	P08913
9690109	P11712
5288382	P08238
5284570	O60656
23729147	Q96C86
5281855	P35218
3356	P35499
6096886	P28482
4763	Q8TCU5
119570	P28222
3003157	P34903
4474	P10632
5287468	P43235
4932	P10635
9911502	P00734
2733526	P20813
46937099	P09211
444718	Q96L21
2756	P15538
3121	P05177
5276520	O95749
3385	P10632
60663	O00305
3397	P05177
4011	P25100
71353	P28335
6323540	P31939
4585	P11712
1535935	P32119
447360	P00742
3869	P07550
4478249	P23946
1051	P34897
4195	P10635
446977	P16233
33032	O95954
57515973	P33261
12560	P20813
4369380	P08473
5910	P05181
3710	P14555
702	P00325
6857599	P02795
499953	Q05655
36523	P30968
75791	P12931
89105	P16083
448043	P17612
25163987	Q02750
448014	P49841
447277	P14324
11954293	P14416
455742	P15531
5734	P35218
39147	P08588
5584	P11712
38853	P21964
4923	P10635
131704234	P07477
2733526	P03372
5281855	P43166
31101	P28222
3157	P35368
4060	P20813
3019	Q14654
6013	P08684
7028	P18848
5353894	P22303
71158	Q8N1C3
9782	P04150
4494	P05181
6540267	P00742
16078	P08684
5287525	P36897
16750059	P27487
195347	P69905
4829	P11712
5533	P31645
2901	Q05586
4184	P21918
4634717	Q9UNI1
6322	P78540
17753915	P12268
14677	P35367
4737	P08684
244	P10635
4912	O95477
3776	Q7Z4W1
5743	P10632
44263483	P11217
2206	P23219
4099	P36544
34312	Q14524
6077	P35368
9294	P06276
44259	Q04759
1983	P11712
2818	P05181
441074	P05177
2368	P08913
25011729	P54760
5326671	P07477
6830	P20339
60663	P20815
5556	O14764
10182969	P20815
2756	P10632
3559	P08684
244	P04798
5288826	P35372
444020	O43451
439153	P10515
3958	P30536
53232	P11712
3487	P28472
5482	P08684
99478	P23219
2479	P48169
151075	P23219
4205	P28335
2761	P20813
2519	P05181
9887712	P04798
5875	P04150
124886	P08263
657308	P20309
10134160	P53779
446801	P11217
5584	P35348
168120	Q07343
4890	P24046
5073	P28221
8271	P36544
10708341	P00390
4566	P24941
4771	P10635
3019	P15104
4890	P18507
5289314	P09237
5546	P51172
446313	O75469
108143	P10276
387447	P25786
447865	P68366
6077	P35348
5311	Q13547
5960	Q96HD9
5281077	Q99928
3446	Q00975
5481350	P54819
445246	Q13231
3002977	P51681
3404	P05177
5029	P05177
4469805	P15559
5327095	P07900
447739	Q9NZK7
447278	P53609
5289484	O14556
24485	Q06520
46937111	Q9Y3R4
1548972	P22309
444394	P01834
8515	P45983
5288700	P29218
6322	O43246
9034	P14867
11840927	P11498
2712	P18505
2284	Q9UBS5
5281855	P17612
3333	Q13698
644073	O60656
6049	P11511
5401	P35368
2802	Q16445
6077	P28223
643975	P29475
126941	Q92820
5193	Q13224
5960	Q7L266
17753973	Q03013
6914659	P23467
165339	P02689
643975	P26440
3562	O15554
3357	P11388
11357504	Q92731
12560	Q96FL8
33032	Q16478
44257	P29474
129211	P35348
5961	Q96PF1
16362	Q12809
47936	P63092
3676	Q15858
4616	P31644
60490	P23219
443872	P08235
3261	P47869
107970	Q9HCS2
8271	P48169
6420119	P34913
5757	P04798
2118	P08684
439551	Q6P093
5281077	P31644
3369	A8MPY1
6450551	P20815
2132	P08684
5388909	Q92731
9543487	P00734
5735	P31644
969472	P28472
5572	P08172
54687	P10635
2554	P20813
92253	P05177
3961	P10632
3226	P05181
5740	P09467
5276854	P18089
5894	P68400
5287846	O14556
3003157	Q13002
6914609	Q00534
122173811	P14207
71384	P11388
2435	P18089
688424	P00918
33032	Q9UI32
3478	P37231
20279	P56282
6473	P48169
5281855	O43570
17758920	P18031
6741	P04150
1015	P05771
969472	Q8N1C3
4506	P28472
221493	P13073
2342	P08173
2802	P14867
33032	Q9Y617
5281855	P43405
119031	P08254
447048	P04406
3676	P05177
681	P21964
2712	Q9UN88
5906	P35348
41693	P08684
5568	P06276
54746	P07550
38945	P05177
656952	Q15788
446238	P00918
5957	P35626
444718	P40429
11840981	P25786
439153	P00325
8977	Q9Y6B6
13559281	P05177
4212	P11388
4890	Q9UN88
446845	P47985
5452	P14416
2973	P47989
30323	Q16678
44129642	P68871
5284551	P08172
2756	P20815
3373	P47869
5391	P28472
165390	Q9UKU7
3016416	P07919
5360696	P63000
5206	P47870
71158	Q16445
17756771	P03372
4912	P23141
456390	P02452
5961	P49221
8612	P06276
448286	P07998
123938	P48637
6137	Q96GW9
4011	P20309
4506	Q16445
2170	P50406
16750071	P10275
24812758	P06133
2767	Q02928
2160	P08912
41987	P31645
9750	P00966
6106	P54687
6102822	P09467
5284371	P10635
6322	Q96A70
1746	P07477
131704263	P52209
3763	P03886
6013	P24462
5360515	P35372
9933193	P20309
2585	P18089
44462678	P13569
5139	P35228
20541332	P09601
643975	P00387
444139	P04745
2481	Q16445
65866	P20815
154257	P03372
13109	P06401
2294	P36544
174174	P08173
20299	P11229
65562	P51003
5335	P11712
11005	Q08209
6102763	Q15119
6804	P49773
6473	P43681
3767	P11712
4369551	Q92731
71768094	P08588
441289	Q15822
2907	P20815
11954293	P08913
6450546	Q14957
2162	Q8IZS8
2354	P19801
2481	P47870
4914	Q8TCU5
3467	P00374
2578	P05177
5002	P46098
5311027	P43088
31477	P07550
9700	P23919
24752837	Q15596
72287	P35367
2663	P08588
4184	P18825
3672	P35503
40632	P09958
60838	P08684
159296	Q06520
4768	P62158
199	Q05586
10220503	P49286
656909	P08588
702	Q14542
71158	Q13224
189150	P04075
5743	P11712
123619	P35354
3001055	P05177
8275	P14867
44144383	P00918
5719	Q06278
439750	P10176
6420121	P34913
2160	P31645
681	P21917
6279	P03372
92974	P07550
292661	P0CG22
5311068	P04798
6503	Q8WVQ1
9804302	P00918
702	P11712
5326827	Q15788
446201	P14061
49855250	Q13547
311	O76074
130804	P00156
60823	P35503
124886	Q96SL4
24851689	P11309
5311181	Q08493
124886	Q16772
6005	P21917
1548972	P16662
64972	P08684
5326979	P22894
5426	P04798
237	P47712
3380	P16662
5288653	P68133
5388929	P98170
16058630	P15121
4192	P24046
6230	P20815
1548887	Q9Y5Y4
25126798	P08684
441443	P04181
5462442	P22303
2955	P20815
2783	P01138
46937053	O15530
16058617	O14757
691952	P17612
123606	P10632
447492	P07477
3033	P05181
5360515	P41143
26721	P41146
5288067	P00734
448013	P68371
37632	P31644
9968957	P43405
5362119	P12821
4510	P16066
10836	P54219
3899	P35869
439153	Q6ZMR3
1051	P32929
3121	O60656
24905153	P12931
158758	Q08499
4614	P23219
72287	P25100
2372	P07550
9651	Q04844
5978	P24462
107970	P78329
190	Q13126
9046	P03372
4943	P11712
5591	Q99808
2145	P08684
10182969	P05177
5326739	Q15078
7028	P08588
185915	Q13526
10917	P43155
8629	Q14376
5281078	P08684
49867144	P09038
3033	P10632
9651	P43681
5453	P08684
5460341	P04271
643975	P16083
5318517	P01375
4926	P33261
1051	O95954
131704245	Q13002
56339	P08684
71158	P41594
6058	P05164
5280581	P23219
5336	P11712
2818	Q9H3N8
4178	P20813
145742	O94903
68873	P08235
3369	P18507
34755	Q00266
21501	P35228
4528	P21397
125017	P31645
4763	P33261
44424639	P07437
4488	O60656
5625	P05177
11625818	Q06278
5726921	O60551
4748	P33261
750	P48637
23647657	P20248
3690	P11509
39147	P07550
6604901	P14625
5478865	P00326
5504	P18089
31703	O75828
5326682	P07477
444036	P04150
3226	P23415
221493	P00395
2767	P05164
5282443	P10635
5556	P28476
5870	P05181
1069140	P50579
4178	P05177
3478	P08684
9969613	P35228
702	O14764
15602983	P17612
439153	P40926
5281071	P08684
5329102	P20815
4506	Q99928
6102824	P52732
439456	Q01082
5591	Q9HAW9
3034285	P07919
2368	P07550
2099	P08684
446275	P00918
5358	P08908
4440	P21397
5326739	P06493
71158	P47870
9750	Q9ULC6
60750	P04818
4543	P13945
5280343	P36542
439153	Q9P0J0
1540	P20248
41987	P21397
2803	P08684
6857599	P05181
3016416	Q9UDW1
4911	P10632
9809715	P07948
44093	P09960
4369172	P00918
146570	P35367
5881	Q8TCU5
311	Q93088
110635	O76074
5904	P46059
2663	P07550
5289037	P00326
3559	P05177
2955	P31513
5504	P35367
2160	P07550
5284566	P10635
5862	P35520
5288230	Q9UJM8
264	P06276
441243	P05108
3033825	P63316
12035	P48637
444853	P36542
4192	P13584
60663	Q13698
44462760	P04049
28864	P21918
5920	P10828
588963	P61158
10095865	P00734
446273	P60174
448002	O60882
97536	Q03013
5538	P24462
3033621	P18507
5311325	P35749
1349907	P11509
4178	P10635
2554	P05177
223368	P14061
46937048	P03372
11005	P62330
3114	P08684
39468	P07550
33741	P10635
4107	P00915
23629654	P00734
8275	P78334
3034010	P49327
447066	P60568
2082	P05177
5960	P43005
3348	P35367
4999	P28472
848641	O14757
11987888	Q9NWZ3
6646	P08912
54670067	Q96Q83
3672	P00750
5288783	P11473
119031	Q9H306
4909	P31644
1727	P48547
4737	Q12879
2801	P08684
3696	P28335
5460341	P62158
5289215	P12931
702	P36544
444635	P11226
6992140	Q9NR96
16122585	P01859
11005	P62158
21733122	Q9UQD0
5743	Q02928
60795	P50406
131704313	P49356
31101	P08913
148121	Q05932
444104	Q03013
5496715	P60568
2726	P10635
5287737	Q9UNI1
5288615	P78536
121942	P16442
657237	P23921
16259	P07477
4932	P11712
44093	P10635
3608	P08684
4946	P28222
4055	P11509
119031	P51512
2995	P28335
132706	P30556
53232	Q92769
5362422	P51512
4078	P10635
11602832	P30291
137	P13716
4543	P25100
6918305	Q16445
4192	P20813
25023881	O95749
3955	P41143
54727985	Q02127
33032	Q14833
11175137	P31751
54678486	P11712
2294	P42262
6918606	P08684
1727	P22460
5538	P20813
5734	Q9NY72
17754112	P17538
123683	P0DMS8
3958	P54855
165138	P00491
750	P34896
2802	O14764
5881	P14867
42113	P18505
3534	Q86XF0
60606	Q9H244
689043	P14174
130021	Q9UBS5
4369594	P02743
3961	P22309
4940	P35367
11464526	P43235
2796	P04798
5095	P18825
4497	Q02641
243	P30044
4890	P47870
131624	P07477
5381226	P08684
446320	P05019
158795	P30542
10299876	P10827
284	P20472
3182	Q07343
9854073	P68366
5440	P14416
445154	P68400
216326	O14788
5355	P35462
4740	P29274
6917779	P08684
5735	P14867
2520	Q14524
4616	P18507
3821	P35372
11963622	P05177
71768094	P11712
208898	O60840
3033621	O00591
1103	P47989
4927	P14416
6131	Q9BZX2
4679	P08684
14985	P09917
4114	Q16696
5881	P03372
9801	P62158
5073	P14416
16666	P41145
4095	P33261
5870	P04798
4943	Q99250
3261	P31644
60817	P00491
447912	P28702
441074	O00180
3182	Q08493
439153	P13995
21700	P20815
5284373	P62937
4585	P28222
54670067	Q9BY66
42113	Q99928
13711	O00142
60663	P19099
26175	P31645
6992140	O00206
216239	P10721
447873	P53779
39186	P24462
5280934	O60427
2153	P05181
5287652	P11387
2955	P24462
3562	P48169
5401	Q9NS40
2969	P09958
440114	P01859
34359	P20711
53232	P16662
131536	P08684
5281071	P04271
3032285	P14867
6918537	P27487
107970	P05181
4075	P35354
37632	O00591
5287969	P50750
446676	P22894
65981	P10632
208898	Q13698
5289247	P48736
447108	Q03013
2720	P00915
24776445	P33261
4890	P78334
72287	P11229
439750	P10606
1738118	Q9UJ70
667490	P51580
10918	Q9UKG9
2519	P08684
4616	P14867
71329	Q14500
3372	P62158
4737	O60391
82400	P36871
46937155	P42574
5288821	Q7Z406
9574101	P00734
5206	Q8N1C3
8969	P78508
148121	P04818
493570	Q969G6
5281855	Q9Y2D0
4485	P24462
452548	P11712
31304	P15104
19861	P08684
53232	P08684
23644582	Q16539
8280	Q9P0X4
3032285	Q15842
439153	O00217
44257	P17752
4058	Q01959
3291	P05181
667484	P18505
439153	O43837
4201	P23219
5381226	P20813
12057	P55055
60857	P21397
129211	P08684
1110	Q9BYC2
445936	P02743
162636	P00749
4585	P34969
2783	P04798
9651	Q15825
2187	P11511
17754027	Q00535
65063	P04818
11154555	P14416
3749	P23219
12035	Q8TCU5
452548	P11388
2267	P35367
2157	P20815
3033621	P47869
4642	P20309
445995	P14324
3016	P28472
6918837	P08684
17754078	P22303
159296	O43704
387447	P49721
4999	P11712
5331010	P24941
5281881	P11229
750	Q12879
46936905	Q9GZU7
5994	P33261
13195	P02144
449459	Q92731
446284	P23219
3064778	Q13464
3081361	P08684
9824562	P10275
5327092	P08238
4873	Q13621
5426	P11712
5734	P35219
11561674	P08684
10133	P16662
16122633	P17612
2216	P08913
5556	Q9UN88
5950	Q5JTZ9
5284616	P42345
6451149	P25103
3672	P07204
2712	P08684
4585	O00591
4478249	P22303
4173	P08684
3678	P08908
2165	Q16678
5281034	P10275
2818	P28221
5988	P68133
702	P14867
439196	P09382
1045	P11926
5546	P51168
12530	P04054
115348	P16083
216454	P53609
12894	P11712
256737	Q9HCD5
11705956	P15086
1046	Q06278
3121	P54855
17754054	P24941
2471	P35354
9642	P04150
176870	O75469
9690109	P20815
3016	P28476
9547935	P22695
4116	Q8N1C3
2765	P35368
26757	P08684
446202	P23381
24826799	P11274
15951529	P11712
8631	Q04828
4543	P08908
3372	P05181
87642	P04035
6420178	P13726
667468	P08908
2170	P34903
60149	P28223
7405	P03950
31101	P35348
31072	P07202
5414	P16233
5584	P21918
5284543	P10635
2723601	P00492
4595	P46098
261000	P10275
461278	Q9NPB1
1548972	P04035
446156	P24462
77993	P08684
6102820	P09467
440210	P54819
3823	Q16850
6918558	P08172
5206	P34903
7532	P23946
440996	P46926
449013	P00813
3121	P22310
4478249	P30041
3763	Q09470
3036505	P20813
146570	P23975
3261	O00591
17754181	P00918
46937179	O14757
26757	P10632
9651	Q05901
131704295	P50391
6918837	P56524
5284627	P14867
4926	P21917
3964	P25021
34869	P31645
5288869	Q9UBX1
36811	P08588
4199	P14416
445344	P30084
24875302	P37231
33032	P43005
68617	P08684
1738118	P51606
5288259	P43235
445646	P62942
6083	P06737
4943	P47869
2796	P08684
2118	P78334
77993	P41595
23652731	Q16739
5391	P24046
170018	P17612
5770	P20815
2726	P02763
1549008	P10635
2361	P05177
6918365	P20815
6018	P10635
171548	Q13085
5833	Q01668
55245	P04150
2833	Q9H4B7
3562	O00591
68841	P11217
5327104	P07900
41693	P35372
4616	P16662
4583	P11388
2767	P00441
311	P12931
3690	P23219
23647652	P24941
54676228	P10632
4195	P35368
4926	P35368
3387240	P29474
5284513	P48443
9547958	P18031
10836	Q96RJ0
3386	P20815
6918562	P14210
60795	P21728
12035	Q13224
448267	Q16706
643976	P16435
4472	P21397
24775005	P08684
4495	Q9NZK7
3034285	P00156
6267	Q15758
5978	P08684
3114	P08172
13342	P10635
11167118	P35968
92180	P24941
3308	P11712
6918562	P10145
4099	P31644
2520	Q00975
667466	P28335
131704188	P07477
378	Q9BVJ7
77993	P11509
444031	P08912
23576	P06276
6420130	P11086
3092847	P00918
2811	O00591
447695	P18031
5288712	P24941
8223	P05177
447656	P20248
10917	P50416
1051	P11926
5833	P15538
667484	P18089
5284549	P22748
12560	P05177
5330812	Q9Y6M4
175805	P08684
134018	P47989
449190	Q07343
5284373	P10635
3121	P35499
3312	P10276
3475	P11712
5530	P05177
57525501	P52895
588963	O15511
1282	P00734
5865	P28845
31101	P21918
3385	P11172
4909	P47869
33032	Q13255
5735	P10632
6918296	P31213
439153	P09601
2431	P05023
32681	P12821
57363	P51857
11005	P35243
5960	Q03154
119182	P09884
3883	P05177
4946	P13945
4064	P34903
4493	P16435
3062316	P20815
164509	P48058
4946	P20815
4189	P11509
4168	P11229
6604200	P16435
18432427	P07477
92745	Q15788
4060	P05177
17753820	Q13362
151166	P23219
160024	P15121
3393	A8MPY1
7028	P10635
3369	P14867
146570	P35348
11167602	P08684
1433	P29474
16362	P35462
5281104	Q07973
4485	P10632
4828	P07550
3365	P24462
4601	Q8TCU5
3672	O60656
439530	P61313
5405	P24462
5753	P28845
3696	Q01959
9578243	Q07343
11954293	P50406
24768547	P27487
25111933	P18031
3964	P18089
4763	Q02928
3002190	P24462
2265	P09488
5599	P14920
3690	P33261
46937103	P49354
5287515	P12931
3108	P00813
5284570	P23219
3763	Q16445
446220	P08172
4595	P28222
5353853	P33261
5002	P08908
444698	P22894
4585	Q16445
37393	P10635
208898	P54284
185914	P09960
253602	P62917
667466	P41595
24776445	P10632
444718	Q9UHA3
133021	P35354
974	P00338
5862	P48506
8275	P47870
7504	P07477
3034010	P47712
5360696	P08684
447867	P08263
3677	P13945
6918493	P20815
5311017	P20813
60835	P23975
11967905	P23219
15433	P27338
92745	Q14994
2972	P19224
449633	P29474
2818	P31513
5960	P45381
5460341	P02585
443600	Q9HBH1
2520	Q13698
7339	P07741
11954293	P08908
19371515	P35367
5833	Q00975
9547935	Q9UDW1
11840966	P24941
6918493	O60656
130804	P22695
10042950	P24941
2725	Q01959
5280795	P20813
64689	P46926
446167	P16930
9549223	P62508
6883	P05181
2131	P06276
115237	P10635
14985	P09601
643975	P00390
5359476	P09917
5734	P23280
5152	P08684
1190625	P52732
4055	P07225
445643	P08684
60871	P15531
47811	P25100
9571004	P15382
6852168	P00742
3476	P48048
6442177	P42345
4011	P35348
2955	P05181
2162	Q01668
4488	P51800
4011	P28335
8969	Q14500
5002	P10635
446967	P01857
9651	Q07001
