	Drug ID	Gene
13719	DB04439	P80099
13720	DB04442	P07477
13721	DB04444	P0A9J6
13722	DB04447	P15770
13723	DB04447	P00352
13724	DB04447	Q9HZZ3
13725	DB04447	O15169
13726	DB04450	P08100
13727	DB04455	P74645
13728	DB04461	P06132
13729	DB04464	P35094
13730	DB04464	P09152
13731	DB04464	P26789
13732	DB04464	P01889
13733	DB04464	P06008
13734	DB04464	P01008
13735	DB04464	P22629
13736	DB04465	P17931
13737	DB04468	P03372
13738	DB04468	Q92731
13739	DB04469	Q08499
13740	DB04473	P05884
13741	DB04476	P80188
13742	DB04478	Q00796
13743	DB04482	P44490
13744	DB04483	P49424
13745	DB04485	P12758
13746	DB04485	P9WKE1
13747	DB04487	P02778
13748	DB04491	P27487
13749	DB04495	P12931
13750	DB04498	P44801
13751	DB04510	P60174
13752	DB04511	Q44244
13753	DB04513	P19429
13754	DB04519	P0A953
13755	DB04520	Q54276
13756	DB04522	P08100
13757	DB04522	O15530
13758	DB04522	Q04759
13759	DB04522	P02974
13760	DB04524	P0A6R0
13761	DB04530	P39805
13762	DB04530	Q99418
13763	DB04530	P11309
13764	DB04530	O60493
13765	DB04530	P39126
13766	DB04532	P00720
13767	DB04537	P23381
13768	DB04540	Q9UNQ0
13769	DB04540	Q9ULY5
13770	DB04541	P11797
13771	DB04544	P11217
13772	DB04545	Q08638
13773	DB04549	P00918
13774	DB04551	Q92959
13775	DB04552	P23219
13776	DB04552	O60669
13777	DB04553	Q00740
13778	DB04555	Q8RQP5
13779	DB04555	P42216
13780	DB04557	Q92959
13781	DB04557	P19793
13782	DB04557	P12104
13783	DB04563	P07477
13784	DB04566	P0A9M2
13785	DB04566	Q27796
13786	DB04566	Q83P33
13787	DB04570	P02918
13788	DB04573	Q92731
13789	DB04574	Q86VL8
13790	DB04576	P11388
13791	DB04577	P27487
13792	DB04580	Q57VC7
13793	DB04588	P07900
13794	DB04594	P35914
13795	DB04599	P42263
13796	DB04599	P14416
13797	DB04602	P61927
13798	DB04608	P30291
13799	DB04612	P98170
13800	DB04615	P22303
13801	DB04620	Q05586
13802	DB04624	O52646
13803	DB04628	P11797
13804	DB04630	P04150
13805	DB04633	P21673
13806	DB04634	P13901
13807	DB04639	P35961
13808	DB04640	Q27743
13809	DB04645	P11217
13810	DB04646	P83795
13811	DB04647	P0AEB3
13812	DB04649	P0C2P0
13813	DB04652	P08235
13814	DB04656	P15474
13815	DB04659	P09848
13816	DB04661	P15813
13817	DB04665	P11509
13818	DB04674	P25101
13819	DB04677	P27338
13820	DB04680	P16442
13821	DB04690	P11387
13822	DB04695	P60472
13823	DB04697	P00734
13824	DB04713	P80561
13825	DB04714	P14324
13826	DB04716	O60674
13827	DB04719	P68400
13828	DB04724	P20701
13829	DB04732	P9WHT9
13830	DB04734	P0C278
13831	DB04742	P39045
13832	DB04745	O05935
13833	DB04749	P52699
13834	DB04756	P02766
13835	DB04761	P45452
13836	DB04764	P20231
13837	DB04770	O00764
13838	DB04772	P00734
13839	DB04782	Q7AUG5
13840	DB04786	P00734
13841	DB04786	Q9NXA8
13842	DB04786	P23945
13843	DB04787	P06401
13844	DB04789	Q92887
13845	DB04793	P07477
13846	DB04794	P08684
13847	DB04795	P31040
13848	DB04798	P42262
13849	DB04799	O14957
13850	DB04799	O14949
13851	DB04799	P00156
13852	DB04801	Q03181
13853	DB04810	Q54AI1
13854	DB04817	P08684
13855	DB04818	P27338
13856	DB04820	P27338
13857	DB04821	P21397
13858	DB04821	P31645
13859	DB04824	P03372
13860	DB04825	P08684
13861	DB04827	P47712
13862	DB04828	P08684
13863	DB04829	P08908
13864	DB04829	P08684
13865	DB04835	P51681
13866	DB04836	P23975
13867	DB04838	P54289
13868	DB04840	P23975
13869	DB04842	P14416
13870	DB04844	P14416
13871	DB04845	P08684
13872	DB04850	Q9Y6L6
13873	DB04851	Q9UNQ0
13874	DB04851	P33527
13875	DB04854	O60656
13876	DB04854	P02768
13877	DB04855	P08913
13878	DB04855	P08588
13879	DB04855	P18825
13880	DB04855	P08183
13881	DB04855	P35368
13882	DB04855	Q8TCC7
13883	DB04855	P48549
13884	DB04856	P08684
13885	DB04857	P14416
13886	DB04860	Q9NYK1
13887	DB04861	P13945
13888	DB04863	P05106
13889	DB04868	P22309
13890	DB04868	Q9Y6L6
13891	DB04871	P28335
13892	DB04875	P29466
13893	DB04886	P03369
13894	DB04888	P08908
13895	DB04889	P14416
13896	DB04889	P31645
13897	DB04889	P21397
13898	DB04891	Q15648
13899	DB04894	P30874
13900	DB04894	P08684
13901	DB04896	Q13224
13902	DB04896	P33261
13903	DB04896	P23975
13904	DB04899	P17342
13905	DB04903	P47869
13906	DB04910	P68371
13907	DB04911	P33261
13908	DB04915	Q16206
13909	DB04917	P46098
13910	DB04918	Q7DHH4
13911	DB04920	O60840
13912	DB04920	P06276
13913	DB04930	O75469
13914	DB04932	P30542
13915	DB04933	O00206
13916	DB04938	P10635
13917	DB04942	P10826
13918	DB04946	P10635
13919	DB04946	P20815
13920	DB04946	P14416
13921	DB04948	P28335
13922	DB04948	Q96FL8
13923	DB04951	P02768
13924	DB04953	P22310
13925	DB04953	O43525
13926	DB04960	P08183
13927	DB04972	P09211
13928	DB04975	P11388
13929	DB04998	Q9Y6K9
13930	DB05010	O75899
13931	DB05013	P17252
13932	DB05015	Q9UKV0
13933	DB05015	Q96DB2
13934	DB05035	P10828
13935	DB05038	P30411
13936	DB05047	P42261
13937	DB05047	P23560
13938	DB05053	P09467
13939	DB05075	P35968
13940	DB05087	P14867
13941	DB05088	P05067
13942	DB05102	P03303
13943	DB05107	P11413
13944	DB05134	P07900
13945	DB05137	Q9GZZ6
13946	DB05154	A0A045ISQ8
13947	DB05168	P41439
13948	DB05197	P16152
13949	DB05219	Q08493
13950	DB05232	Q9NY46
13951	DB05239	Q9UNQ0
13952	DB05260	P21281
13953	DB05266	Q08499
13954	DB05271	P18089
13955	DB05271	P35462
13956	DB05289	Q9Y6K9
13957	DB05294	P00533
13958	DB05294	Q02763
13959	DB05294	Q13882
13960	DB05316	P10635
13961	DB05361	P25116
13962	DB05381	O75751
13963	DB05381	P25021
13964	DB05382	O43511
13965	DB05383	P35228
13966	DB05395	P13945
13967	DB05408	P29466
13968	DB05412	P01375
13969	DB05412	P00403
13970	DB05422	P31645
13971	DB05428	Q9NNW7
13972	DB05434	P09038
13973	DB05458	P17787
13974	DB05465	P36888
13975	DB05470	P01584
13976	DB05475	Q9NR96
13977	DB05476	Q03405
13978	DB05479	Q01726
13979	DB05487	Q00653
13980	DB05490	P37231
13981	DB05492	P35372
13982	DB05492	P18089
13983	DB05492	P28223
13984	DB05521	B0B3C9
13985	DB05540	Q9UPY5
13986	DB05541	Q99250
13987	DB05541	P08684
13988	DB05541	Q7L0J3
13989	DB05542	Q13639
13990	DB05590	P07550
13991	DB05659	Q04707
13992	DB05667	P20815
13993	DB05667	P08686
13994	DB05676	P08684
13995	DB05767	P19838
13996	DB05804	O94956
13997	DB05804	Q8TCC7
13998	DB05812	P05093
13999	DB05812	P02768
14000	DB05814	P08684
14001	DB05864	P50579
14002	DB05875	P35354
14003	DB05875	P11511
14004	DB05885	P08684
14005	DB05885	P23415
14006	DB05928	Q9UNQ0
14007	DB05928	Q9Y6L6
14008	DB05932	P17948
14009	DB05961	P05154
14010	DB05964	P31645
14011	DB05969	P15692
14012	DB06021	P00533
14013	DB06061	Q13233
14014	DB06077	P21728
14015	DB06083	P10145
14016	DB06119	P20815
14017	DB06119	P02768
14018	DB06119	P10632
14019	DB06134	Q9UQB9
14020	DB06137	P10632
14021	DB06137	P11712
14022	DB06148	P21728
14023	DB06148	P05177
14024	DB06148	Q9H3N8
14025	DB06148	P23975
14026	DB06150	P11712
14027	DB06151	Q13224
14028	DB06151	Q05586
14029	DB06151	Q4U2R8
14030	DB06151	P02768
14031	DB06151	Q12879
14032	DB06153	P35368
14033	DB06153	P35348
14034	DB06153	P28223
14035	DB06153	P25100
14036	DB06155	P21554
14037	DB06156	Q01959
14038	DB06157	P16615
14039	DB06174	P08684
14040	DB06176	Q92769
14041	DB06176	P08183
14042	DB06195	P27361
14043	DB06196	P15144
14044	DB06199	P25101
14045	DB06201	P02768
14046	DB06204	P23975
14047	DB06207	P25100
14048	DB06210	P05177
14049	DB06210	Q9Y6L6
14050	DB06210	P10632
14051	DB06211	P16444
14052	DB06212	P30518
14053	DB06216	P28335
14054	DB06216	P02768
14055	DB06216	P28223
14056	DB06216	P21728
14057	DB06216	P18089
14058	DB06216	P14416
14059	DB06216	P18825
14060	DB06217	P22460
14061	DB06217	Q9UK17
14062	DB06218	Q9Y5Y9
14063	DB06228	P08183
14064	DB06228	P51589
14065	DB06229	P35348
14066	DB06230	P16662
14067	DB06234	P05177
14068	DB06235	P05177
14069	DB06237	Q9UNQ0
14070	DB06246	O00408
14071	DB06246	Q08499
14072	DB06249	Q92731
14073	DB06255	P49662
14074	DB06262	P00439
14075	DB06262	P07550
14076	DB06263	Q2M3G0
14077	DB06266	P13569
14078	DB06282	P02768
14079	DB06283	O00555
14080	DB06288	P28223
14081	DB06288	O15245
14082	DB06288	P34969
14083	DB06288	P35372
14084	DB06290	Q9Y6L6
14085	DB06290	Q91RS4
14086	DB06314	P08581
14087	DB06335	Q6ZQN7
14088	DB06350	Q9H244
14089	DB06362	Q02880
14090	DB06370	P10635
14091	DB06393	P08908
14092	DB06403	P24530
14093	DB06403	O60656
14094	DB06408	P22413
14095	DB06409	P41143
14096	DB06409	P35372
14097	DB06412	P16860
14098	DB06412	Q9HB55
14099	DB06413	P33261
14100	DB06414	P33261
14101	DB06419	P08183
14102	DB06422	P46098
14103	DB06429	P29371
14104	DB06436	P35354
14105	DB06441	Q9H244
14106	DB06442	P33261
14107	DB06442	P08684
14108	DB06446	P28335
14109	DB06448	Q9NPD5
14110	DB06448	Q92887
14111	DB06451	P17252
14112	DB06454	P14416
14113	DB06468	P05164
14114	DB06479	P05177
14115	DB06481	Q02127
14116	DB06497	P51681
14117	DB06510	P22309
14118	DB06510	Q07869
14119	DB06521	Q07869
14120	DB06538	P08908
14121	DB06548	O95749
14122	DB06554	Q7Z2H8
14123	DB06579	Q8N1C3
14124	DB06579	Q99928
14125	DB06587	P08684
14126	DB06589	P05177
14127	DB06589	Q08881
14128	DB06589	Q9Y6L6
14129	DB06595	P17252
14130	DB06603	Q13547
14131	DB06603	Q9BY41
14132	DB06605	P00742
14133	DB06608	O15244
14134	DB06616	P08631
14135	DB06623	P08913
14136	DB06626	P33261
14137	DB06626	P08183
14138	DB06626	P17948
14139	DB06635	P00742
14140	DB06637	Q09470
14141	DB06637	Q14721
14142	DB06637	Q14003
14143	DB06641	P28482
14144	DB06654	P27338
14145	DB06678	P18089
14146	DB06678	P28335
14147	DB06678	P18825
14148	DB06680	P06401
14149	DB06691	O76082
14150	DB06694	P25100
14151	DB06698	Q9Y5N1
14152	DB06700	P31645
14153	DB06702	P08173
14154	DB06706	P35348
14155	DB06707	P18825
14156	DB06708	P08684
14157	DB06709	O76082
14158	DB06709	P20309
14159	DB06710	P46721
14160	DB06711	P08913
14161	DB06712	Q01668
14162	DB06712	P11509
14163	DB06712	Q13698
14164	DB06714	Q96RJ0
14165	DB06716	P28472
14166	DB06719	P11511
14167	DB06729	P10635
14168	DB06730	P24462
14169	DB06730	P08684
14170	DB06732	P10589
14171	DB06732	P03372
14172	DB06736	P35354
14173	DB06738	O60391
14174	DB06739	P21731
14175	DB06751	Q02641
14176	DB06755	P02753
14177	DB06755	P10745
14178	DB06756	P10415
14179	DB06757	P05089
14180	DB06764	P35368
14181	DB06766	P35367
14182	DB06770	P10635
14183	DB06771	P72524
14184	DB06771	P43700
14185	DB06772	Q9H4B7
14186	DB06774	P08684
14187	DB06774	P15104
14188	DB06775	P31327
14189	DB06778	P00450
14190	DB06784	P02794
14191	DB06786	Q99835
14192	DB06788	P30968
14193	DB06796	P02768
14194	DB06796	P01023
14195	DB06802	P35354
14196	DB06813	P04818
14197	DB06814	P07550
14198	DB06824	P21673
14199	DB06828	P09960
14200	DB06830	O95749
14201	DB06833	P11474
14202	DB06837	Q9UNA0
14203	DB06840	P07477
14204	DB06842	P27815
14205	DB06843	Q08462
14206	DB06845	P00734
14207	DB06848	Q15661
14208	DB06850	P00734
14209	DB06851	P09960
14210	DB06853	P07477
14211	DB06858	P00734
14212	DB06868	P00734
14213	DB06870	P10275
14214	DB06872	P12758
14215	DB06874	P03366
14216	DB06881	Q5L1E2
14217	DB06884	P62508
14218	DB06886	P00781
14219	DB06891	P00918
14220	DB06898	Q15596
14221	DB06900	Q16651
14222	DB06903	Q82IZ1
14223	DB06908	P37231
14224	DB06912	P61626
14225	DB06916	P35228
14226	DB06921	P15086
14227	DB06929	P00734
14228	DB06936	P00734
14229	DB06941	P04271
14230	DB06945	Q9UNA0
14231	DB06952	Q51948
14232	DB06956	P07900
14233	DB06962	P20231
14234	DB06965	P22088
14235	DB06967	P00797
14236	DB06976	P24941
14237	DB06978	Q5G940
14238	DB06986	P11217
14239	DB06987	Q9NZK7
14240	DB06990	P13051
14241	DB06992	P28845
14242	DB06995	P08581
14243	DB06997	P08581
14244	DB07002	P35228
14245	DB07005	P00734
14246	DB07009	Q92731
14247	DB07010	P28482
14248	DB07013	P45452
14249	DB07015	P27487
14250	DB07018	P03366
14251	DB07020	P45984
14252	DB07025	O14757
14253	DB07035	P03366
14254	DB07040	Q837V6
14255	DB07042	Q837V6
14256	DB07044	Q5G940
14257	DB07046	Q02750
14258	DB07056	P28845
14259	DB07058	P49841
14260	DB07060	P20932
14261	DB07065	P24941
14262	DB07070	Q03181
14263	DB07072	P27487
14264	DB07075	O14757
14265	DB07080	P55055
14266	DB07080	Q13133
14267	DB07080	O75469
14268	DB07082	P55055
14269	DB07085	Q99AU2
14270	DB07086	Q15596
14271	DB07088	P00734
14272	DB07093	P15121
14273	DB07097	Q5G940
14274	DB07105	P00734
14275	DB07129	P05177
14276	DB07130	P18031
14277	DB07131	P00734
14278	DB07134	P18031
14279	DB07138	Q16539
14280	DB07140	A0A0M3KKX1
14281	DB07142	A0A0M3KKX1
14282	DB07146	P06239
14283	DB07148	P48147
14284	DB07150	Q15788
14285	DB07157	P15086
14286	DB07160	P07858
14287	DB07164	P20248
14288	DB07167	P07333
14289	DB07170	Q70GK9
14290	DB07172	P37231
14291	DB07175	P56817
14292	DB07177	Q8N8N7
14293	DB07181	P27487
14294	DB07184	P04585
14295	DB07186	O14965
14296	DB07188	P9WGR1
14297	DB07195	P03372
14298	DB07198	Q92731
14299	DB07199	O39930
14300	DB07204	P61925
14301	DB07205	P54577
14302	DB07207	P08709
14303	DB07209	P37231
14304	DB07213	O14757
14305	DB07217	P53779
14306	DB07224	P07858
14307	DB07231	P07858
14308	DB07232	Q9UGN5
14309	DB07236	Q92731
14310	DB07238	P26663
14311	DB07240	P02766
14312	DB07242	O43293
14313	DB07246	P14780
14314	DB07247	P13726
14315	DB07262	P0ABQ4
14316	DB07265	P30291
14317	DB07270	P09467
14318	DB07272	P45983
14319	DB07277	P00742
14320	DB07278	P00734
14321	DB07286	P10275
14322	DB07293	P0C6X7
14323	DB07296	P08373
14324	DB07298	P18031
14325	DB07301	Q84II6
14326	DB07302	P37231
14327	DB07312	P09467
14328	DB07316	P28845
14329	DB07318	P35228
14330	DB07326	P35968
14331	DB07327	P03366
14332	DB07335	P12931
14333	DB07338	P56601
14334	DB07339	P16083
14335	DB07343	P03366
14336	DB07349	P09152
14337	DB07350	Q9BY41
14338	DB07352	Q5G940
14339	DB07363	P00918
14340	DB07369	P08581
14341	DB07374	Q96L21
14342	DB07374	P55769
14343	DB07375	P01834
14344	DB07375	P01859
14345	DB07376	P08709
14346	DB07379	Q00534
14347	DB07380	P17538
14348	DB07383	P17538
14349	DB07387	P60174
14350	DB07388	P35228
14351	DB07391	O32449
14352	DB07394	P06576
14353	DB07401	P00156
14354	DB07401	O14949
14355	DB07410	P60472
14356	DB07411	P00778
14357	DB07414	P26663
14358	DB07420	A9JQL9
14359	DB07427	P69905
14360	DB07428	P68871
14361	DB07430	P49137
14362	DB07431	P49137
14363	DB07439	P12758
14364	DB07441	P01834
14365	DB07444	P53355
14366	DB07454	P10275
14367	DB07464	P62593
14368	DB07473	P04585
14369	DB07477	P07711
14370	DB07479	P06746
14371	DB07482	P27487
14372	DB07484	P15085
14373	DB07490	P00363
14374	DB07491	P07477
14375	DB07494	Q494W8
14376	DB07496	P95276
14377	DB07497	P11498
14378	DB07499	P03355
14379	DB07507	P00469
14380	DB07522	P00734
14381	DB07526	P52699
14382	DB07528	P35968
14383	DB07530	P11473
14384	DB07533	P24941
14385	DB07546	P19784
14386	DB07551	P06008
14387	DB07552	P06010
14388	DB07552	P06008
14389	DB07556	P39900
14390	DB07557	P19793
14391	DB07567	P03372
14392	DB07570	P26663
14393	DB07572	P10614
14394	DB07574	Q9BQE3
14395	DB07577	P04818
14396	DB07582	Q91RS4
14397	DB07584	P31749
14398	DB07588	Q83WG3
14399	DB07590	A0A6L8PZR0
14400	DB07593	P43235
14401	DB07597	P11086
14402	DB07599	P62593
14403	DB07604	O14983
14404	DB07614	O60760
14405	DB07615	P11712
14406	DB07619	P28845
14407	DB07626	P00749
14408	DB07628	P14618
14409	DB07631	Q53119
14410	DB07633	P16442
14411	DB07637	P19235
14412	DB07640	O67931
14413	DB07642	Q96C86
14414	DB07647	O14757
14415	DB07649	P0AF14
14416	DB07664	Q16566
14417	DB07669	P17412
14418	DB07671	P0AC44
14419	DB07672	P01857
14420	DB07676	P49841
14421	DB07680	P23946
14422	DB07683	P39900
14423	DB07686	P24941
14424	DB07693	P02766
14425	DB07707	Q15596
14426	DB07708	Q15596
14427	DB07711	P00813
14428	DB07713	P22894
14429	DB07715	Q5G940
14430	DB07717	P10275
14431	DB07720	Q15822
14432	DB07720	P17787
14433	DB07722	Q88016
14434	DB07724	P37231
14435	DB07724	Q03181
14436	DB07731	P24941
14437	DB07735	P56817
14438	DB07744	P29466
14439	DB07750	P24941
14440	DB07753	P02766
14441	DB07756	P22303
14442	DB07763	P08574
14443	DB07763	P47985
14444	DB07763	P31930
14445	DB07764	P01857
14446	DB07767	P10478
14447	DB07771	P49354
14448	DB07772	P22894
14449	DB07775	P02766
14450	DB07778	P00156
14451	DB07778	P14927
14452	DB07778	Q9UDW1
14453	DB07781	P04585
14454	DB07784	P01834
14455	DB07786	P00813
14456	DB07791	P24941
14457	DB07794	P28482
14458	DB07795	Q00534
14459	DB07798	P11086
14460	DB07806	P03366
14461	DB07809	P00734
14462	DB07815	Q6P093
14463	DB07817	Q4L5E4
14464	DB07819	Q7B8V4
14465	DB07821	Q13093
14466	DB07823	Q9L5C8
14467	DB07826	P04585
14468	DB07832	Q16539
14469	DB07837	O00141
14470	DB07840	P11362
14471	DB07846	P22303
14472	DB07851	P27487
14473	DB07853	Q9P289
14474	DB07858	P61925
14475	DB07860	P61925
14476	DB07870	O00763
14477	DB07875	P00742
14478	DB07876	P61925
14479	DB07879	P56524
14480	DB07882	P01834
14481	DB07884	P04585
14482	DB07893	P01834
14483	DB07894	P0A2K1
14484	DB07896	O52791
14485	DB07901	P53582
14486	DB07907	P20932
14487	DB07909	Q7Z3Y4
14488	DB07910	P04585
14489	DB07911	P9WNH5
14490	DB07918	P0A8Q3
14491	DB07919	P05177
14492	DB07923	P60844
14493	DB07932	Q15596
14494	DB07936	P24941
14495	DB07941	Q16539
14496	DB07947	P17612
14497	DB07952	P0A2K1
14498	DB07954	O76074
14499	DB07954	O00408
14500	DB07962	P02766
14501	DB07970	Q15375
14502	DB07973	P00742
14503	DB07975	Q02127
14504	DB07978	Q02127
14505	DB07981	P23219
14506	DB07989	P00800
14507	DB08001	P18031
14508	DB08004	Q8TF76
14509	DB08013	P03300
14510	DB08014	P03302
14511	DB08016	P9WHE9
14512	DB08018	P29475
14513	DB08019	P29475
14514	DB08020	Q92731
14515	DB08025	P53779
14516	DB08027	P12497
14517	DB08032	P52732
14518	DB08035	P10275
14519	DB08041	P03367
14520	DB08048	Q15596
14521	DB08049	P21964
14522	DB08054	P12931
14523	DB08061	P00734
14524	DB08067	O60674
14525	DB08069	P52700
14526	DB08073	P49841
14527	DB08077	P68871
14528	DB08079	P08581
14529	DB08081	P55407
14530	DB08088	P10275
14531	DB08090	Q08638
14532	DB08093	Q16539
14533	DB08098	P15121
14534	DB08100	P02766
14535	DB08110	P05364
14536	DB08114	P61925
14537	DB08119	P17538
14538	DB08122	P24941
14539	DB08124	P24941
14540	DB08127	P29373
14541	DB08129	P11086
14542	DB08132	P24941
14543	DB08134	P24941
14544	DB08142	P06493
14545	DB08143	P00742
14546	DB08146	P24182
14547	DB08153	P08238
14548	DB08156	P00918
14549	DB08160	P0A078
14550	DB08168	P0AFL3
14551	DB08169	Q02127
14552	DB08175	Q13133
14553	DB08177	P15917
14554	DB08178	P20248
14555	DB08180	P53609
14556	DB08185	P62661
14557	DB08185	P17291
14558	DB08185	Q5SJH3
14559	DB08185	Q01698
14560	DB08185	P0DOY9
14561	DB08186	Q92831
14562	DB08195	P25774
14563	DB08200	P06276
14564	DB08205	P02766
14565	DB08210	P35557
14566	DB08215	P06009
14567	DB08215	P07173
14568	DB08216	P22629
14569	DB08217	P06730
14570	DB08218	P24941
14571	DB08226	Q8RQE7
14572	DB08227	P0AEX9
14573	DB08230	P11309
14574	DB08231	P21404
14575	DB08231	P12497
14576	DB08231	Q66282
14577	DB08231	P06971
14578	DB08231	O75521
14579	DB08231	O67648
14580	DB08231	P23008
14581	DB08231	P0DP23
14582	DB08231	Q82122
14583	DB08231	Q71LY2
14584	DB08231	P63098
14585	DB08231	P62330
14586	DB08233	P20248
14587	DB08235	P59998
14588	DB08235	O15511
14589	DB08236	O15143
14590	DB08236	P61158
14591	DB08238	P05230
14592	DB08241	P24941
14593	DB08242	Q16539
14594	DB08246	P52732
14595	DB08248	P20248
14596	DB08249	P28790
14597	DB08252	P22629
14598	DB08254	P07477
14599	DB08261	P0A3R9
14600	DB08262	P68871
14601	DB08264	P0A110
14602	DB08271	P09238
14603	DB08282	P03366
14604	DB08292	P08238
14605	DB08294	P23083
14606	DB08297	P03023
14607	DB08299	P27815
14608	DB08301	P00918
14609	DB08304	P42262
14610	DB08306	P00811
14611	DB08309	P24941
14612	DB08316	P24182
14613	DB08319	P54997
14614	DB08323	P01859
14615	DB08325	Q9HCP0
14616	DB08327	P06875
14617	DB08329	P00918
14618	DB08330	P00156
14619	DB08330	Q9UDW1
14620	DB08335	P14174
14621	DB08338	P68400
14622	DB08342	Q8IUR0
14623	DB08348	Q9Y6F1
14624	DB08352	Q16539
14625	DB08355	P20248
14626	DB08357	P22303
14627	DB08363	P04637
14628	DB08366	P0AAI5
14629	DB08368	P15085
14630	DB08371	P18031
14631	DB08372	P03366
14632	DB08377	P01857
14633	DB08378	P19105
14634	DB08382	P27487
14635	DB08389	Q9Y233
14636	DB08392	O14757
14637	DB08394	P01857
14638	DB08397	P18031
14639	DB08398	P03372
14640	DB08399	P36542
14641	DB08402	Q15596
14642	DB08414	P03366
14643	DB08418	P00918
14644	DB08421	P04584
14645	DB08423	Q16539
14646	DB08428	P03366
14647	DB08431	Q9ZGI2
14648	DB08433	P15273
14649	DB08437	Q9UNX3
14650	DB08439	P08684
14651	DB08441	P24941
14652	DB08443	P07900
14653	DB08446	P04585
14654	DB08451	P0AE18
14655	DB08453	P31930
14656	DB08453	P08574
14657	DB08453	P07919
14658	DB08453	P83798
14659	DB08453	P47985
14660	DB08457	P03366
14661	DB08476	P22894
14662	DB08482	P03956
14663	DB08487	P00742
14664	DB08496	P08684
14665	DB08496	P02768
14666	DB08498	P42574
14667	DB08502	P33261
14668	DB08502	P04585
14669	DB08511	P28720
14670	DB08513	P28482
14671	DB08515	P25789
14672	DB08515	P25788
14673	DB08523	Q8DP79
14674	DB08525	Q8DP79
14675	DB08527	P20248
14676	DB08537	P24941
14677	DB08545	Q6PYX1
14678	DB08547	P01859
14679	DB08550	P11086
14680	DB08551	P62593
14681	DB08553	P15056
14682	DB08557	P07900
14683	DB08562	P01857
14684	DB08568	P17612
14685	DB08575	P08473
14686	DB08588	P27487
14687	DB08591	P18031
14688	DB08601	Q15596
14689	DB08603	P15636
14690	DB08604	P07202
14691	DB08604	A0A6L8PBX8
14692	DB08612	Q9UKY3
14693	DB08618	P01859
14694	DB08620	Q494W8
14695	DB08623	P00811
14696	DB08624	P35869
14697	DB08628	P0A953
14698	DB08629	P25705
14699	DB08632	P69905
14700	DB08633	P50579
14701	DB08638	Q939D2
14702	DB08641	Q9UNI1
14703	DB08643	P08254
14704	DB08646	Q8VUS8
14705	DB08653	P84888
14706	DB08655	Q92793
14707	DB08665	P04585
14708	DB08672	P27487
14709	DB08678	P23467
14710	DB08684	P9WNG3
14711	DB08686	P04584
14712	DB08689	P06009
14713	DB08690	P07919
14714	DB08690	P08574
14715	DB08690	Q02760
14716	DB08690	P06009
14717	DB08690	P69054
14718	DB08691	P49761
14719	DB08698	Q9ZLT0
14720	DB08701	P26661
14721	DB08703	P80192
14722	DB08706	P26663
14723	DB08708	P11309
14724	DB08723	P03303
14725	DB08726	P03302
14726	DB08730	Q16539
14727	DB08732	P0C6U8
14728	DB08737	P03372
14729	DB08739	P48147
14730	DB08746	P00742
14731	DB08755	P25774
14732	DB08756	P61925
14733	DB08759	Q9ZGI2
14734	DB08765	P14174
14735	DB08772	P15121
14736	DB08775	Q9UBX1
14737	DB08777	O14757
14738	DB08780	O14757
14739	DB08790	O60760
14740	DB08795	Q8DR59
14741	DB08801	P08172
14742	DB08804	Q9NP56
14743	DB08804	P28335
14744	DB08807	P08908
14745	DB08807	P07550
14746	DB08808	P08588
14747	DB08808	P07550
14748	DB08811	O00408
14749	DB08811	Q9Y233
14750	DB08814	P35228
14751	DB08818	Q07021
14752	DB08818	O75330
14753	DB08818	P98066
14754	DB08818	P16070
14755	DB08820	P13569
14756	DB08820	P02763
14757	DB08826	P19224
14758	DB08828	P08684
14759	DB08830	P11166
14760	DB08834	P05183
14761	DB08834	P04800
14762	DB08836	P46059
14763	DB08836	P46721
14764	DB08837	O15245
14765	DB08837	Q8TCC7
14766	DB08838	O15245
14767	DB08839	P46098
14768	DB08840	Q86VL8
14769	DB08844	Q9NRM0
14770	DB08846	P43166
